sample_time,origin,actual,decision_status,abstain_reason,selected_candidate,forecast_status,forecast_reasons,forecast,forecast_lower,forecast_upper,exceedance_probability,alarm,alarm_probability,nowcast_at_origin,nowcast_at_sample,baseline_source,baseline_sulfur,previous_lab,hold_predicted,hold_feasible,selected_predicted,selected_exceedance,selected_dT6,gate_reasons
2026-01-09 21:00:00,2026-01-09 18:00:00,2.0,abstain,Режим пуска/останова или глубокого снижения нагрузки: подача F9 116.0 — 55% от среднего обучения; переходные режимы не моделируются; Не все горизонты траектории прошли проверку области применимости; Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.154263087515453,5.979923676281766,9.797909742755646,0.07942644908362695,False,0.2,,5.20589047106076,lims.ht.2.Mg.Sulfur,8.199999809265137,8.199999809265137,8.199999809265137,False,,,,Режим пуска/останова или глубокого снижения нагрузки: подача F9 116.0 — 55% от среднего обучения; переходные режимы не моделируются|Не все горизонты траектории прошли проверку области применимости|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-01-10 10:00:00,2026-01-10 07:00:00,6.599999904632568,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,6.0026391420406675,4.402031617133132,7.2125851104917755,0.010000000000000009,False,0.2,5.033245516239105,6.297165988316524,model.nowcast,5.033245516239105,2.0,6.0026391420406675,False,,,,cetane: измерение не свежее (stale)
2026-01-11 10:00:00,2026-01-11 07:00:00,8.800000190734863,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.150045873733577,5.976830985222927,9.792842469409512,0.07906504558452088,False,0.2,8.580461430047173,7.972820745869371,model.nowcast,8.580461430047173,6.599999904632568,8.150045873733577,False,,,,cetane: измерение не свежее (stale)
2026-01-12 10:00:00,2026-01-12 07:00:00,12.0,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.603412102921292,6.309306822567078,10.337593275990143,0.15133593196472894,False,0.2,9.445037979910843,9.706301205692846,model.nowcast,9.445037979910843,8.800000190734863,8.603412102921292,False,,,,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-01-12 16:00:00,2026-01-12 13:00:00,9.800000190734863,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.606339426597257,6.3114535735328205,10.341110657371773,0.15201822694501554,False,0.2,9.664382375259287,9.04914775857239,model.nowcast,9.664382375259287,8.800000190734863,8.606339426597257,False,,,,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-01-13 10:00:00,2026-01-13 07:00:00,9.0,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.53422481401169,6.258568368017859,10.254459974451207,0.13833467779136466,False,0.2,8.300370038291307,8.681209421539414,model.nowcast,8.300370038291307,9.800000190734863,8.53422481401169,False,,,,cetane: измерение не свежее (stale)
2026-01-13 22:00:00,2026-01-13 19:00:00,11.100000381469727,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.426345993975238,6.179455503595688,10.12483612855268,0.12026852799559584,False,0.2,8.028365493273046,9.17623106145076,model.nowcast,8.028365493273046,9.0,8.426345993975238,False,,,,cetane: измерение не свежее (stale)
2026-01-14 10:00:00,2026-01-14 07:00:00,8.899999618530273,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,9.58715102116048,7.030731135876884,11.51962346411355,0.38170989416108925,True,0.2,10.415856359216793,9.420571216383696,model.nowcast,10.415856359216793,11.100000381469727,9.58715102116048,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
2026-01-15 10:00:00,2026-01-15 07:00:00,9.5,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки; Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,9.074100784919802,6.65448606972065,10.90315820486996,0.25648601864991816,True,0.2,9.489855299170987,8.761246931064894,model.nowcast,9.489855299170987,8.899999618530273,9.074100784919802,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-01-16 10:00:00,2026-01-16 07:00:00,9.399999618530273,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,9.144052443020522,6.705785073932583,10.987209948733403,0.2756325540184579,True,0.2,9.284977354159789,9.20611833180031,model.nowcast,9.284977354159789,9.5,9.144052443020522,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
